,Unnamed: 0,x,y,cell_id,field,size,grid,datused,farmer,year,prev_year,geometry,yld,var_yld,prev_yld,var_prev_yld,aa_n,var_aa_n,prev_aa_n,var_prev_aa_n,aspect_rad,slope,elev,tpi,prec_cy_d,prec_py_d,gdd_cy_d,gdd_py_d,prec_cy_g,prec_py_g,gdd_cy_g,gdd_py_g,ndvi_cy_s,ndvi_py_s,ndvi_2py_s,ndvi_cy_l,ndvi_py_l,ndvi_2py_l,ndre_cy,ndre_py,ndre_2py,cire_cy,cire_py,cire_2py,ssm_cy,ssm_py,susm_cy,susm_py,grtgroup,texture0cm,texture10cm,texture30cm,texture60cm,texture100cm,texture200cm,bulkdensity0cm,bulkdensity10cm,bulkdensity30cm,bulkdensity60cm,bulkdensity100cm,bulkdensity200cm,claycontent0cm,claycontent10cm,claycontent30cm,claycontent60cm,claycontent100cm,claycontent200cm,sandcontent0cm,sandcontent10cm,sandcontent30cm,sandcontent60cm,sandcontent100cm,sandcontent200cm,phw0cm,phw10cm,phw30cm,phw60cm,phw100cm,phw200cm,watercontent0cm,watercontent10cm,watercontent30cm,watercontent60cm,watercontent100cm,watercontent200cm,carboncontent0cm,carboncontent10cm,carboncontent30cm,carboncontent60cm,carboncontent100cm,carboncontent200cm,aspect_cos,aspect_sin,musym,N
34,66685,639027.5738538151,5100628.329513579,7_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000002911FEE1FE4C5BC09B5A1EE5C5054740,63.425667,23.46463,68.3482,24.613325,72.682465,100.0,,,2.7576203,1,1251.1462,0.46936035,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.004571301,0.25204247,,0.2208589,0.63467634,0.8471545,-0.06346237,-0.039318226,,0.11831592,0.34946236,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9271839,0.3746065,68,20
35,67641,639037.5738538154,5100678.329513579,12_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000ACC4F386FC4C5BC05F063491D4054740,59.2169,14.986654,41.741333,15.057735,,,,,2.3387413,1,1251.9878,0.49365234,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.04419989,0.22176592,,0.21744627,0.7477398,0.6294103,-0.036562894,-0.028790014,,0.020736864,0.3670282,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.69465846,0.7193397,68,20
36,67642,639037.573853815,5100658.329513579,10_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000C8FA6D9FFC4C5BC0E4AEF3ABCE054740,58.812557,4.8949666,46.3134,0.81940615,,,,,2.7750735,1,1251.7389,0.55285645,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.020059636,0.23680982,,0.21744627,0.7477398,0.6294103,-0.040025823,-0.039278556,,0.037435554,0.3648532,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.93358046,0.35836792,68,20
37,67643,639037.5738538154,5100688.32951358,13_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000E4A3B67AFC4C5BC0D330D483D7054740,59.11,4.3294578,42.9874,4.0654764,,,,,2.3561945,1,1252.0895,0.44030762,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.03577513,0.21890548,,0.214467,0.79435027,0.6173591,-0.036562894,-0.028790014,,0.020736864,0.3670282,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.70710677,0.70710677,68,20
38,67644,639037.5738538165,5100668.329513581,11_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000A2E13093FC4C5BC010DB939ED1054740,55.83211,10.181925,47.44167,9.977508,,,,,2.4958208,1,1251.88,0.53430176,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.07504789,0.23073779,,0.21744627,0.7477398,0.6294103,-0.040025823,-0.039278556,,0.037435554,0.3648532,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.7986355,0.6018151,68,20
39,67645,639027.5738538145,5100658.32951358,10_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000618947BDFE4C5BC0BEEEFEBCCE054740,56.54973,16.52101,44.066666,14.583559,84.87684,100.0,,,2.7750735,1,1251.7819,0.5402832,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.012041445,0.23089531,,0.21709508,0.6863118,0.7881292,-0.040025823,-0.039278556,,0.037435554,0.3648532,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.93358046,0.35836792,68,20
40,67646,639027.5738538163,5100668.329513581,11_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000D1A90AB1FE4C5BC0681E9FAFD1054740,48.602634,7.247222,41.1888,1.588304,72.41787,37.51277,,,2.5481808,1,1251.945,0.53125,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.02729861,0.20882714,,0.21709508,0.6863118,0.7881292,-0.040025823,-0.039278556,,0.037435554,0.3648532,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.8290376,0.55919284,68,20
41,67647,639027.5738538164,5100678.32951358,12_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000070C6CDA4FE4C5BC0324D3FA2D4054740,45.91218,7.921445,38.477,5.853964,67.12326,7.3047028,,,2.3911011,1,1252.0627,0.48608398,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.04741907,0.2007435,,0.21709508,0.6863118,0.7881292,-0.0015556938,-0.04650152,,0.08881272,0.296463,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.73135376,0.6819983,68,20
42,67648,639027.5738538159,5100688.329513579,13_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000003EDF9098FE4C5BC0227BDF94D7054740,49.497818,6.803072,,,68.80906,1.8544747,,,2.3911011,1,1252.1888,0.444458,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.064230144,0.20915712,,0.20809071,0.72088546,0.7615716,-0.0015556938,-0.04650152,,0.08881272,0.296463,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.73135376,0.6819983,68,20
43,67649,639017.5738538147,5100668.329513581,11_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000D275E4CE004D5BC08011AAC0D1054740,49.0025,0.033024494,,,,,,,2.6005406,1,1252.0773,0.5109863,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.054191034,0.19670103,,0.21709508,0.6863118,0.7881292,-0.01952846,-0.03460987,,0.04542142,0.3468992,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.8571673,0.515038,68,20
44,67652,639017.5738538159,5100658.329513579,10_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000CC1B21DB004D5BC05BDE09CECE054740,57.53636,17.823963,,,76.608925,100.0,,,2.7227137,1,1251.8944,0.5250244,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.063295744,0.21317512,,0.21709508,0.6863118,0.7881292,-0.01952846,-0.03460987,,0.04542142,0.3468992,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9135455,0.40673658,68,20
45,67760,639027.5738538159,5100638.329513581,8_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000000D3DC1D5FE4C5BC0D88CBED7C8054740,62.8521,29.504591,61.142166,48.196095,87.19141,0.8746472,,,2.9321532,1,1251.3336,0.46020508,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.0059943213,0.2436214,,0.2208589,0.63467634,0.8471545,-0.06945198,-0.04426264,,0.045772593,0.32943144,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9781476,0.20791161,68,20
46,67761,639027.5738538151,5100648.329513579,9_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000206584C9FE4C5BC039BE5ECACB054740,63.820183,13.74811,54.1526,3.3369868,84.87684,100.0,,,2.8448868,1,1251.5806,0.5172119,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.0003300693,0.23948811,,0.2208589,0.63467634,0.8471545,-0.06945198,-0.04426264,,0.045772593,0.32943144,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9563048,0.2923716,68,20
47,67762,639027.5738538156,5100618.32951358,6_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000073E13AEEFE4C5BC082277EF2C2054740,80.165726,471.306,57.21783,16.848177,72.0577,2.1162508,,,2.7227137,1,1251.0056,0.5361328,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.008699532,0.26498422,,0.17714632,0.55656856,0.65019506,-0.06346237,-0.039318226,,0.11831592,0.34946236,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9135455,0.40673658,68,20
48,67763,639037.5738538156,5100628.329513579,7_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000004E2F25C4FC4C5BC0372513D4C5054740,70.5505,238.87202,57.704144,5.682286,,,,,2.8972466,1,1251.1151,0.46984863,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.004571301,0.25204247,,0.215625,0.6936784,0.722585,-0.06346237,-0.039318226,,0.11831592,0.34946236,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9702957,0.24192186,68,20
49,67764,639037.5738538156,5100648.32951358,9_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000001B10ABABFC4C5BC0DC8153B9CB054740,61.016888,13.325358,47.717667,13.488976,,,,,2.8797932,1,1251.5345,0.5180664,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.01325719,0.24704924,,0.215625,0.6936784,0.722585,-0.06945198,-0.04426264,,0.045772593,0.32943144,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9659258,0.25881913,68,20
50,67765,639037.5738538158,5100618.329513581,6_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000002E3962D0FC4C5BC09AF572E1C2054740,102.25078,1564.3229,52.7545,24.69762,,,,,2.8099802,1,1250.9436,0.49951172,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.008699532,0.26498422,,0.17714632,0.55656856,0.65019506,-0.06346237,-0.039318226,,0.11831592,0.34946236,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9455186,0.3255681,68,20
51,67798,639017.5738538164,5100708.32951358,15_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000BAB7F19D004D5BC074D52A8BDD054740,,,37.2548,1.8807411,,,,,2.4260077,2,1252.8715,0.49487305,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.049849212,0.21059376,,0.20809071,0.72088546,0.7615716,-0.0098865945,-0.041814946,,0.08986784,0.29626334,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.75470966,0.65605897,68,20
52,67837,639037.5738538158,5100698.32951358,14_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000004B7F796EFC4C5BC0695A7476DA054740,61.016,21.658356,40.485798,0.40331995,,,,,2.443461,1,1252.2556,0.4326172,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.013844253,0.22489038,,0.214467,0.79435027,0.6173591,-0.016489765,-0.04030788,,0.04451725,0.375,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.76604444,0.64278764,68,20
53,67838,639037.5738538152,5100708.32951358,15_52,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000E0563C62FC4C5BC022831469DD054740,64.37027,6.51286,38.705833,1.6928895,,,,,2.4958208,2,1252.4813,0.46374512,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.023858361,0.23632523,,0.214467,0.79435027,0.6173591,-0.016489765,-0.04030788,,0.04451725,0.375,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.7986355,0.6018151,68,20
54,67841,639027.5738538165,5100698.329513579,14_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000039F4538CFE4C5BC033A87F87DA054740,43.970547,15.253966,,,67.29165,2.1636474,,,2.4609141,2,1252.375,0.4468994,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.004621072,0.21235035,,0.20809071,0.72088546,0.7615716,-0.0098865945,-0.041814946,,0.08986784,0.29626334,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.77714586,0.6293205,68,20
55,67843,639027.5738538165,5100708.32951358,15_51,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E610000064051780FE4C5BC06BD41F7ADD054740,49.091454,13.699259,,,67.94752,1.4854091,,,2.4958208,2,1252.6093,0.48059082,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.014896283,0.20876344,,0.20809071,0.72088546,0.7615716,-0.0098865945,-0.041814946,,0.08986784,0.29626334,,17.82885,10.761223,123.005035,71.080414,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.7986355,0.6018151,68,20
56,67918,639017.5738538164,5100628.329513579,7_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000D4F6D6FF004D5BC0C43F29F6C5054740,64.753,225.16615,,,71.53226,100.0,,,2.7750735,1,1251.2689,0.5220947,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.012419064,0.2380755,,0.2208589,0.63467634,0.8471545,0.020569757,-0.03920792,,0.032214537,0.35493562,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.93358046,0.35836792,68,20
57,67919,639017.5738538159,5100618.329513579,6_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000008A8D130C014D5BC02D098903C3054740,62.6565,531.53174,,,71.32805,0.7393288,,,3.0194197,1,1251.0673,0.54467773,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.045583263,0.25514153,,0.17714632,0.55656856,0.65019506,0.020569757,-0.03920792,,0.032214537,0.35493562,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.99254614,0.12186928,68,20
58,67920,639017.5738538163,5100648.32951358,9_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E6100000F5BD5DE7004D5BC05BAA69DBCB054740,62.0209,6.485805,,,76.608925,100.0,,,2.86234,1,1251.6754,0.50683594,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,0.023242867,0.21733771,,0.2208589,0.63467634,0.8471545,0.007988675,-0.039805036,,0.041332263,0.35116178,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9612617,0.27563736,68,20
59,67922,639017.5738538161,5100638.32951358,8_50,sec35west,10,grid,decision_point,broyles,2017,2015,0101000020E61000004D5C9AF3004D5BC07E75C9E8C8054740,63.010727,46.76063,,,76.608925,100.0,,,2.6703537,1,1251.4113,0.45117188,96,381,201.25,2605.75,105.18144,416.74738,193.55002,2700.233,-0.012592759,0.22219913,,0.2208589,0.63467634,0.8471545,0.007988675,-0.039805036,,0.041332263,0.35116178,,17.82885,10.761223,123.005035,71.080414,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.89100647,0.45399058,68,20
0,62924,639007.5738538159,5100638.32951358,8_49,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000005F7F7311034D5BC0E50DD4F9C8054740,,,,,119.76195,0.45875284,,,2.7576203,1,1251.498,0.49316406,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09698838,0.7703742,0.70118076,0.16230367,0.8911729,0.8195342,-0.01077951,0.009311667,-0.0038614238,0.14878398,3.3065693,2.676641,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9271839,0.3746065,68,120
1,62945,638987.5738538163,5100618.32951358,6_47,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000B4A89D65074D5BC0C7CCA736C3054740,50.84371,9.852476,51.092545,238.0419,119.675064,1.1354358,71.1477,1.4428047,3.1241393,1,1251.1228,0.5345459,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09476662,0.73430735,0.71842283,0.15242255,0.6872629,0.71358126,-0.016774194,0.0063742506,0.017573223,0.12883435,3.0786924,2.5027323,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9998477,0.017452458,68,120
2,62946,638977.5738538165,5100628.329513579,7_46,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000ADB33A77094D5BC009B2513AC6054740,77.233475,96.26468,62.3291,109.68716,120.28208,2.0698624,69.82764,100.0,2.984513,1,1251.3717,0.40612793,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.10136452,0.752809,0.74179333,0.15731822,0.8439826,0.793332,-0.016774194,0.0063742506,0.017573223,0.12883435,3.0786924,2.5027323,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,148,149,154,158,158,158,27,29,30,30,27,25,27,29,30,30,27,25,7.5,7.5,7.7,7.8,8.0,8.0,23,23,24,23,23,22,2,2,1,1,1,1.0,-0.98768836,0.15643445,68,120
3,63058,638997.5738538156,5100628.329513579,7_48,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000009ECD883B054D5BC05F193E18C6054740,77.391396,25.64747,55.74327,5.9440093,119.68716,0.36195883,70.76748,100.0,3.0194197,1,1251.3362,0.49523926,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09444171,0.74269634,0.68466425,0.16230367,0.8911729,0.8195342,-0.01663808,0.0059006023,0.044572983,0.13893966,3.7373211,2.5248566,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.99254614,0.12186928,68,120
4,63213,638987.5738538159,5100708.32951358,15_47,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000A4E581F7064D5BC02CF749BEDD054740,70.807755,12.759469,59.954544,7.3594713,120.115814,1.0512235,71.15167,0.17391446,2.146755,2,1253.5457,0.4810791,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.0944993,0.76598567,0.7305885,0.16430818,0.882295,0.8197388,-0.013793103,0.011316485,-0.0054782513,0.12971698,3.2687116,2.6826923,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,146,146,153,156,157,156,27,28,30,29,27,25,27,28,30,29,27,25,7.3,7.3,7.5,7.6,7.8,7.7,22,22,23,21,21,21,2,2,2,1,1,1.0,-0.54463905,0.83867055,68,120
5,63301,639007.5738538161,5100648.32951358,9_49,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000009C1A3705034D5BC03E4674ECCB054740,,,,,120.647156,0.7018171,,,2.7925267,1,1251.7235,0.49658203,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.101086445,0.7762522,0.7181178,0.16230367,0.8911729,0.8195342,-0.01077951,0.009311667,-0.0038614238,0.14878398,3.3065693,2.676641,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9396926,0.3420202,68,120
6,64059,639007.5738538161,5100628.329513579,7_49,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E610000051E0AF1D034D5BC0B0D43307C6054740,,,,,119.761086,0.98935896,,,2.9670596,1,1251.3008,0.520874,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09019788,0.775327,0.6967804,0.16230367,0.8911729,0.8195342,-0.013135555,0.011685117,0.004510045,0.16535796,3.75,2.699334,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9848077,0.1736483,68,120
7,64060,638997.5738538164,5100618.32951358,6_48,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000002AF1C447054D5BC0CFDB9D25C3054740,80.26135,16.80886,71.70844,59.190685,119.80863,0.52009857,71.00076,0.65251905,3.0717795,1,1251.1157,0.5377197,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.10076798,0.73833287,0.6678766,0.16070321,0.669615,0.69651234,-0.01663808,0.0059006023,0.044572983,0.13893966,3.7373211,2.5248566,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9975641,0.06975647,68,120
8,64061,639007.573853815,5100618.32951358,6_49,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000723DEC29034D5BC09D9A9314C3054740,,,73.36825,36.993145,120.10746,2.8970973,71.58129,4.4048486,3.0368729,1,1251.0845,0.53845215,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.10112867,0.77709454,0.6886704,0.16070321,0.669615,0.69651234,-0.013135555,0.011685117,0.004510045,0.16535796,3.75,2.699334,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9945219,0.104528494,68,120
9,64114,638987.5738538163,5100628.329513579,7_47,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E6100000BDBE6159074D5BC0D30D4829C6054740,51.69362,52.27802,46.6361,32.296936,119.587494,0.42962155,70.86431,100.0,3.0368729,1,1251.3545,0.48425293,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09200096,0.74217504,0.7312834,0.15731822,0.8439826,0.793332,-0.016774194,0.0063742506,0.017573223,0.12883435,3.0786924,2.5027323,13.216258,15.181467,88.85557,106.30424,139,7,4,4,4,7,7,146,146,153,156,157,155,27,28,31,29,26,25,27,28,31,29,26,25,7.5,7.6,7.8,7.9,8.0,8.0,23,23,23,23,23,22,2,2,1,1,1,1.0,-0.9945219,0.104528494,68,120
10,64115,638977.5738538146,5100618.32951358,6_46,sec35west,10,grid,decision_point,broyles,2020,2017,0101000020E61000000F647683094D5BC0826DB147C3054740,78.27427,49.075264,67.00577,67.03372,119.91286,1.234344,70.70173,2.878574,3.0368729,1,1251.1174,0.48937988,36,616,,2186.75,68.1,579.2,142.55003,2181.6501,0.09771211,0.7451404,0.74523133,0.15242255,0.6872629,0.71358126,-0.016774194,0.0063742506,0.017573223,0.12883435,3.0786924,2.5027323,13.216258,15.181467,88.85557,106.30424,272,7,4,4,4,7,7,148,149,154,158,158,158,27,29,30,30,27,25,27,29,30,30,27,25,7.5,7.5,7.7,7.8,8.0,8.0,23,23,24,23,23,22,2,2,1,1,1,1.0,-0.9945219,0.104528494,68,120
