,yl18_bu_ac,yl18_moist_pct,field,crop18,yl18_rm_code,yl16_nn_bu_ac,yl16_nn_dist_m,crop16,pro18_nn_pct,pro18_nn_dist_m,pro16_nn_pct,pro16_nn_dist_m,n18_lbs_ac,n16_lbs_ac,elev_m,slope_deg,aspect_cos,aspect_sin,tpi30,ndvi15,ndvi16,ndvi17,ndre15,ndre16,ndre17,clre15,clre16,clre17,ndvi18,prec2017ant,prec2018jul,prec2018mar,gdd2018mar,gdd2018jul,ndre18,clre18,x,y,n18_date,crop17,N
27,21.6854,11.2,henrys,hrww,0,30.69,1.26,ww,10.88,19.64,10.33,9.82,88.76,42.98,854.94,0.0,0.87,0.48,0.5,0.02,0.52,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.55,,,,56.11,1848.89,0.34,1.76,47.88933447652014,-110.54794497435562,2018-04-06,hrww,60
28,24.4584,10.7,henrys,hrww,0,33.47,0.93,ww,10.09,15.72,10.33,4.99,88.76,42.98,854.9,1.0,0.52,0.86,0.5,0.02,0.54,0.12,0.01,0.35,0.06,0.05,1.48,0.22,0.56,,,,56.11,1848.89,0.35,1.72,47.88937812128499,-110.54794456435391,2018-04-06,hrww,60
29,23.4825,10.6,henrys,hrww,0,29.74,0.67,ww,10.88,8.21,9.02,6.46,88.76,44.91,855.0,1.0,0.57,0.82,0.52,0.01,0.5,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.53,,,,56.11,1848.89,0.34,1.76,47.88918144175527,-110.54794742438644,2018-04-06,hrww,60
30,22.9849,11.0,henrys,hrww,0,29.1,0.77,ww,10.88,13.34,12.04,10.2,88.76,44.91,854.94,0.0,0.87,0.48,0.5,0.02,0.52,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.55,,,,56.11,1848.89,0.34,1.76,47.889268709372885,-110.54794599440471,2018-04-06,hrww,60
31,21.7846,10.7,henrys,hrww,0,25.45,0.54,ww,10.88,8.8,12.04,7.53,88.76,44.91,855.0,1.0,0.57,0.82,0.52,0.01,0.5,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.53,,,,56.11,1848.89,0.34,1.76,47.88920333937291,-110.54794716440729,2018-04-06,hrww,60
32,24.2725,10.9,henrys,hrww,0,27.09,0.52,ww,10.88,9.93,12.04,7.79,88.76,44.91,855.0,1.0,0.57,0.82,0.52,0.01,0.5,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.53,,,,56.11,1848.89,0.34,1.76,47.8892248369905,-110.54794692443434,2018-04-06,hrww,60
33,22.6479,11.0,henrys,hrww,0,29.71,0.6,ww,10.88,11.51,12.04,8.75,88.76,44.91,855.0,1.0,0.57,0.82,0.52,0.01,0.5,0.13,0.02,0.33,0.05,0.06,1.36,0.22,0.53,,,,56.11,1848.89,0.34,1.76,47.88924684460822,-110.54794655446759,2018-04-06,hrww,60
34,22.7085,10.8,henrys,hrww,0,21.87,0.94,ww,12.04,19.51,11.72,8.22,88.76,42.98,855.25,0.0,0.86,0.52,0.5,0.01,0.54,0.14,0.01,0.33,0.05,0.06,1.37,0.24,0.57,,,,56.11,1848.89,0.36,1.76,47.888659177961486,-110.54795137457751,2018-04-06,hrww,60
35,22.0825,10.9,henrys,hrww,0,24.0,1.07,ww,12.04,14.57,11.72,11.27,88.76,42.98,855.25,0.0,0.86,0.52,0.5,0.01,0.54,0.14,0.01,0.33,0.05,0.06,1.37,0.24,0.57,,,,56.11,1848.89,0.36,1.76,47.88870363128506,-110.54795214438043,2018-04-06,hrww,60
36,22.2198,10.8,henrys,hrww,0,22.5,1.16,ww,12.04,17.07,11.72,9.53,88.76,42.98,855.25,0.0,0.86,0.52,0.5,0.01,0.54,0.14,0.01,0.33,0.05,0.06,1.37,0.24,0.57,,,,56.11,1848.89,0.36,1.76,47.88868113081463,-110.54795180445572,2018-04-06,hrww,60
37,22.7562,10.8,henrys,hrww,0,19.94,0.83,ww,10.89,17.83,11.72,7.5,87.27,42.98,855.25,0.0,0.86,0.52,0.5,0.01,0.54,0.14,0.01,0.33,0.05,0.06,1.37,0.24,0.57,,,,56.11,1848.89,0.36,1.76,47.888637727961445,-110.54795088457834,2018-04-06,hrww,60
0,22.6238,11.0,henrys,hrww,0,23.94,0.66,ww,11.73,9.35,11.18,11.77,90.39,42.98,854.64,0.0,0.94,0.34,0.48,0.01,0.53,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.56,,,,56.11,1848.89,0.35,1.71,47.889858836025724,-110.54794460533641,2018-04-06,hrww,40
1,22.112,11.0,henrys,hrww,0,25.83,0.57,ww,11.73,8.43,11.18,13.75,90.39,42.98,854.64,0.0,0.94,0.34,0.48,0.01,0.53,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.56,,,,56.11,1848.89,0.35,1.71,47.88988066364455,-110.54794339545023,2018-04-06,hrww,40
2,24.3617,11.0,henrys,hrww,0,23.07,0.8,ww,11.73,10.75,11.18,10.01,90.39,42.98,854.64,0.0,0.94,0.34,0.48,0.01,0.53,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.56,,,,56.11,1848.89,0.35,1.71,47.889837197461496,-110.5479456945839,2018-04-06,hrww,40
3,20.4257,11.0,henrys,hrww,0,24.47,0.54,ww,11.73,8.13,11.18,15.82,90.39,42.98,854.62,0.0,0.99,0.1,0.51,0.01,0.51,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.88990208269733,-110.54794242470535,2018-04-06,hrww,40
4,25.509,10.9,henrys,hrww,0,28.37,0.98,ww,11.73,12.5,11.18,8.5,90.39,42.98,854.64,0.0,0.94,0.34,0.48,0.01,0.53,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.56,,,,56.11,1848.89,0.35,1.71,47.88981530937296,-110.54794620438322,2018-04-06,hrww,40
5,23.6613,10.8,henrys,hrww,0,27.1,1.05,ww,11.73,14.5,11.18,7.48,90.39,42.98,854.64,0.0,0.94,0.34,0.48,0.01,0.53,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.56,,,,56.11,1848.89,0.35,1.71,47.88979309175533,-110.5479464443624,2018-04-06,hrww,40
6,22.3109,11.0,henrys,hrww,0,24.31,0.55,ww,11.73,8.55,9.32,14.78,90.39,43.87,854.62,0.0,0.99,0.1,0.51,0.01,0.51,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.88992461031544,-110.54794150477579,2018-04-06,hrww,40
7,21.1824,10.5,henrys,hrww,0,25.09,0.67,ww,11.73,9.59,9.32,12.64,90.39,43.87,854.62,0.0,0.99,0.1,0.51,0.01,0.51,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.889946460788536,-110.54794036512214,2018-04-06,hrww,40
8,22.5048,11.0,henrys,hrww,0,28.08,0.2,ww,10.47,8.17,11.41,0.17,90.39,42.98,854.72,0.0,1.0,-0.02,0.51,0.02,0.58,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.57,,,,56.11,1848.89,0.35,1.71,47.88970526031544,-110.54794853478441,2018-04-06,hrww,40
9,24.5736,11.0,henrys,hrww,0,29.12,0.46,ww,10.47,10.62,11.41,2.38,90.39,42.98,854.72,0.0,1.0,-0.02,0.51,0.02,0.58,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.57,,,,56.11,1848.89,0.35,1.71,47.889727319843715,-110.54794778453551,2018-04-06,hrww,40
10,24.5382,10.8,henrys,hrww,0,26.13,0.7,ww,10.47,13.1,11.41,4.86,90.39,42.98,854.72,0.0,1.0,-0.02,0.51,0.02,0.58,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.57,,,,56.11,1848.89,0.35,1.71,47.88974967937294,-110.54794721438583,2018-04-06,hrww,40
11,24.5393,10.6,henrys,hrww,0,29.0,0.97,ww,10.47,15.56,11.18,7.2,90.39,42.98,854.72,0.0,1.0,-0.02,0.51,0.02,0.58,0.12,0.01,0.35,0.05,0.06,1.44,0.21,0.57,,,,56.11,1848.89,0.35,1.71,47.88977176222591,-110.54794688448725,2018-04-06,hrww,40
12,23.095,10.9,henrys,hrww,0,25.81,0.62,ww,10.47,1.5,11.41,9.73,90.39,42.98,854.8,1.0,0.6,0.8,0.54,0.02,0.6,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.57,,,,56.11,1848.89,0.35,1.74,47.88961840557924,-110.5479506244933,2018-04-06,hrww,40
13,24.6098,11.0,henrys,hrww,0,30.23,0.19,ww,10.47,3.42,11.41,4.82,90.39,42.98,854.8,1.0,0.6,0.8,0.54,0.02,0.6,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.57,,,,56.11,1848.89,0.35,1.74,47.88966259269738,-110.54795036471477,2018-04-06,hrww,40
14,21.2731,11.0,henrys,hrww,0,24.79,0.38,ww,10.47,1.0,11.41,7.26,90.39,42.98,854.8,1.0,0.6,0.8,0.54,0.02,0.6,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.57,,,,56.11,1848.89,0.35,1.74,47.889640704137754,-110.54795074435289,2018-04-06,hrww,40
15,24.0034,11.0,henrys,hrww,0,26.51,0.06,ww,10.47,5.88,11.41,2.37,90.39,42.98,854.8,1.0,0.6,0.8,0.54,0.02,0.6,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.57,,,,56.11,1848.89,0.35,1.74,47.88968465555175,-110.54794942494642,2018-04-06,hrww,40
16,19.3314,10.9,henrys,hrww,0,31.47,0.91,ww,11.65,8.66,11.17,7.73,89.31,44.22,854.41,0.0,0.22,0.97,0.49,0.01,0.51,0.12,0.01,0.31,0.05,0.05,1.28,0.19,0.51,,,,56.11,1848.89,0.34,1.47,47.890254885579246,-110.54794208446826,2018-04-06,hrww,40
17,20.2375,10.8,henrys,hrww,0,26.86,0.74,ww,11.65,8.14,11.17,8.97,89.31,43.87,854.42,0.0,0.75,0.66,0.45,0.01,0.5,0.12,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.890232942725746,-110.54794171462726,2018-04-06,hrww,40
18,19.734,10.6,henrys,hrww,0,27.77,0.59,ww,11.65,9.23,10.47,11.27,89.31,43.87,854.42,0.0,0.75,0.66,0.45,0.01,0.5,0.12,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.890189052725745,-110.54794022462899,2018-04-06,hrww,40
19,19.5794,10.8,henrys,hrww,0,26.62,0.63,ww,11.65,8.34,11.17,10.61,89.31,43.87,854.42,0.0,0.75,0.66,0.45,0.01,0.5,0.12,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.89021111748974,-110.54794108476453,2018-04-06,hrww,40
20,19.3732,10.6,henrys,hrww,0,25.56,0.57,ww,11.65,10.6,10.47,8.83,89.31,43.87,854.42,0.0,0.75,0.66,0.45,0.01,0.5,0.12,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.89016705557928,-110.54793968447171,2018-04-06,hrww,40
21,19.4335,10.5,henrys,hrww,0,24.95,0.61,ww,11.65,12.31,10.47,6.37,89.31,43.87,854.52,0.0,1.0,0.07,0.51,0.0,0.5,0.13,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.890144806049854,-110.5479394543486,2018-04-06,hrww,40
22,21.1331,10.8,henrys,hrww,0,25.52,1.32,ww,11.73,16.94,10.47,5.92,89.31,43.87,854.54,0.0,0.95,0.33,0.49,0.01,0.5,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.89003483604986,-110.5479378643529,2018-04-06,hrww,40
23,20.9367,10.9,henrys,hrww,0,28.02,1.13,ww,11.73,19.09,10.47,3.49,89.31,43.87,854.54,0.0,0.95,0.33,0.49,0.01,0.5,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.89005690557922,-110.54793816447605,2018-04-06,hrww,40
24,22.56,10.7,henrys,hrww,0,25.92,1.14,ww,11.73,14.81,9.32,7.45,89.31,43.87,854.54,0.0,0.95,0.33,0.49,0.01,0.5,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.89001223413768,-110.54793794433829,2018-04-06,hrww,40
25,21.6179,10.9,henrys,hrww,0,27.64,0.97,ww,11.65,18.44,10.47,1.17,89.31,43.87,854.52,0.0,1.0,0.07,0.51,0.0,0.5,0.13,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.89007891796146,-110.54793846452169,2018-04-06,hrww,40
26,21.993,11.0,henrys,hrww,0,25.6,0.69,ww,11.65,14.21,10.47,3.97,89.31,43.87,854.52,0.0,1.0,0.07,0.51,0.0,0.5,0.13,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.89012301843224,-110.54793922437113,2018-04-06,hrww,40
27,19.0992,11.0,henrys,hrww,0,27.34,0.86,ww,11.65,16.32,10.47,1.55,89.31,43.87,854.52,0.0,1.0,0.07,0.51,0.0,0.5,0.13,0.01,0.32,0.05,0.05,1.24,0.22,0.55,,,,56.11,1848.89,0.37,1.68,47.8901005055793,-110.54793884447433,2018-04-06,hrww,40
28,19.3882,10.5,henrys,hrww,0,26.01,0.85,ww,11.73,11.11,9.32,10.6,90.39,43.87,854.62,0.0,0.99,0.1,0.51,0.01,0.51,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.8899685531701,-110.54793907502517,2018-04-06,hrww,40
29,23.2469,10.6,henrys,hrww,0,25.97,1.02,ww,11.73,12.91,9.32,8.79,90.39,43.87,854.54,0.0,0.95,0.33,0.49,0.01,0.5,0.11,0.01,0.33,0.05,0.05,1.3,0.23,0.55,,,,56.11,1848.89,0.34,1.66,47.88999083984369,-110.54793829452517,2018-04-06,hrww,40
30,26.3606,11.2,henrys,hrww,0,40.94,0.61,ww,10.09,8.21,10.33,7.24,88.76,42.98,854.84,0.0,0.74,0.67,0.49,0.02,0.56,0.13,0.01,0.35,0.06,0.05,1.48,0.22,0.57,,,,56.11,1848.89,0.35,1.72,47.889487616520164,-110.5479463143496,2018-04-06,hrww,40
31,24.5698,11.2,henrys,hrww,0,29.17,0.76,ww,10.09,8.21,10.82,9.2,88.76,42.98,854.84,0.0,0.74,0.67,0.49,0.02,0.56,0.13,0.01,0.35,0.06,0.05,1.48,0.22,0.57,,,,56.11,1848.89,0.35,1.72,47.88950965557925,-110.54794641449756,2018-04-06,hrww,40
32,22.4204,11.2,henrys,hrww,0,28.19,0.88,ww,10.09,8.88,10.82,10.89,88.76,42.98,854.84,0.0,0.83,0.56,0.54,0.01,0.57,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.55,,,,56.11,1848.89,0.35,1.74,47.88953165987165,-110.54794692486873,2018-04-06,hrww,40
33,23.8735,10.7,henrys,hrww,0,29.41,1.05,ww,10.47,8.71,10.82,12.83,88.76,42.98,854.84,0.0,0.83,0.56,0.54,0.01,0.57,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.55,,,,56.11,1848.89,0.35,1.74,47.88955354939816,-110.54794776523988,2018-04-06,hrww,40
34,26.1882,11.2,henrys,hrww,0,29.42,0.49,ww,10.09,8.89,10.33,4.83,88.76,42.98,854.84,0.0,0.74,0.67,0.49,0.02,0.56,0.13,0.01,0.35,0.06,0.05,1.48,0.22,0.57,,,,56.11,1848.89,0.35,1.72,47.889465856520154,-110.54794629435045,2018-04-06,hrww,40
35,22.0948,10.7,henrys,hrww,0,26.05,1.04,ww,10.47,6.36,11.41,14.6,88.76,42.98,854.84,0.0,0.83,0.56,0.54,0.01,0.57,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.55,,,,56.11,1848.89,0.35,1.74,47.88957467130338,-110.54794897584355,2018-04-06,hrww,40
36,22.7443,10.8,henrys,hrww,0,27.31,0.83,ww,10.47,3.9,11.41,12.14,90.39,42.98,854.84,0.0,0.83,0.56,0.54,0.01,0.57,0.13,0.01,0.37,0.05,0.05,1.54,0.22,0.55,,,,56.11,1848.89,0.35,1.74,47.889596789398134,-110.54795001523821,2018-04-06,hrww,40
0,11.5521,11.3,henrys,hrww,0,27.12,0.43,ww,12.16,8.73,11.37,8.36,88.41,44.22,854.34,0.0,0.69,0.72,0.53,0.02,0.48,0.11,0.02,0.3,0.05,0.07,1.27,0.2,0.47,,,,56.11,1848.89,0.31,1.33,47.89060304984372,-110.5479437245011,2018-04-06,hrww,20
1,13.5373,11.3,henrys,hrww,0,23.63,0.24,ww,12.16,10.16,11.37,9.9,88.41,44.22,854.34,0.0,0.69,0.72,0.53,0.02,0.48,0.11,0.02,0.3,0.05,0.07,1.27,0.2,0.47,,,,56.11,1848.89,0.31,1.33,47.890624962697416,-110.54794290467694,2018-04-06,hrww,20
2,16.1731,11.2,henrys,hrww,0,24.14,0.68,ww,11.22,18.96,9.74,4.05,88.41,44.22,854.27,0.0,0.64,0.77,0.5,0.02,0.47,0.12,0.02,0.3,0.05,0.07,1.27,0.2,0.48,,,,56.11,1848.89,0.31,1.33,47.89073467460816,-110.54794053440912,2018-04-06,hrww,20
3,14.1177,11.3,henrys,hrww,0,25.46,0.66,ww,12.16,7.84,11.37,7.32,88.41,44.22,854.34,0.0,0.69,0.72,0.51,0.02,0.49,0.12,0.02,0.31,0.05,0.05,1.34,0.19,0.48,,,,56.11,1848.89,0.31,1.32,47.89058141984366,-110.54794436450194,2018-04-06,hrww,20
4,15.6761,10.9,henrys,hrww,0,23.2,0.19,ww,12.16,13.8,9.74,11.45,88.41,44.22,854.34,0.0,0.69,0.72,0.53,0.02,0.48,0.11,0.02,0.3,0.05,0.07,1.27,0.2,0.47,,,,56.11,1848.89,0.31,1.33,47.890668126990555,-110.54794159437763,2018-04-06,hrww,20
5,13.7073,10.7,henrys,hrww,0,22.97,0.08,ww,12.16,11.89,11.37,11.72,88.41,44.22,854.34,0.0,0.69,0.72,0.53,0.02,0.48,0.11,0.02,0.3,0.05,0.07,1.27,0.2,0.47,,,,56.11,1848.89,0.31,1.33,47.890646645079435,-110.54794213461098,2018-04-06,hrww,20
6,16.6558,11.2,henrys,hrww,0,21.48,0.87,ww,11.22,18.55,9.74,1.61,88.41,44.22,854.27,0.0,0.64,0.77,0.5,0.02,0.47,0.12,0.02,0.3,0.05,0.07,1.27,0.2,0.48,,,,56.11,1848.89,0.31,1.33,47.89075674699051,-110.54794004437414,2018-04-06,hrww,20
7,15.243,11.0,henrys,hrww,0,21.85,0.5,ww,12.16,18.1,9.74,6.52,88.41,44.22,854.27,0.0,0.64,0.77,0.5,0.02,0.47,0.12,0.02,0.3,0.05,0.07,1.27,0.2,0.48,,,,56.11,1848.89,0.31,1.33,47.89071251746151,-110.5479408845495,2018-04-06,hrww,20
8,16.1751,11.0,henrys,hrww,0,21.18,0.35,ww,12.16,15.92,9.74,8.96,88.41,44.22,854.34,0.0,0.69,0.72,0.53,0.02,0.48,0.11,0.02,0.3,0.05,0.07,1.27,0.2,0.47,,,,56.11,1848.89,0.31,1.33,47.89069051937287,-110.54794129434882,2018-04-06,hrww,20
9,15.0509,11.5,henrys,hrww,0,26.33,0.99,ww,12.47,14.64,11.31,7.17,87.96,44.47,854.14,0.0,0.89,0.45,0.5,0.02,0.52,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.5,,,,56.11,1848.89,0.33,1.41,47.89108764081463,-110.54794186436114,2018-04-06,hrww,20
10,14.8914,11.5,henrys,hrww,0,25.99,1.08,ww,12.03,15.67,11.31,6.42,87.96,44.47,854.14,0.0,0.89,0.45,0.5,0.02,0.52,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.5,,,,56.11,1848.89,0.33,1.41,47.89106547081464,-110.54794161436199,2018-04-06,hrww,20
11,13.2337,11.5,henrys,hrww,0,23.09,1.23,ww,12.03,13.67,11.31,6.55,87.96,43.61,854.17,0.0,0.66,0.75,0.48,0.02,0.51,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.52,,,,56.11,1848.89,0.33,1.41,47.891044308902536,-110.54794151428531,2018-04-06,hrww,20
12,13.6028,11.3,henrys,hrww,0,27.61,1.08,ww,12.16,8.22,11.37,7.47,88.41,44.22,854.34,0.0,0.69,0.72,0.51,0.02,0.49,0.12,0.02,0.31,0.05,0.05,1.34,0.19,0.48,,,,56.11,1848.89,0.31,1.32,47.890537474137666,-110.54794534431764,2018-04-06,hrww,20
13,14.13,11.3,henrys,hrww,0,24.31,1.01,ww,11.32,9.17,9.38,7.9,88.41,44.22,854.34,0.0,0.69,0.72,0.51,0.02,0.49,0.12,0.02,0.31,0.05,0.05,1.34,0.19,0.48,,,,56.11,1848.89,0.31,1.32,47.890515604137725,-110.5479456043185,2018-04-06,hrww,20
14,13.4009,11.3,henrys,hrww,0,26.78,0.85,ww,12.16,7.65,11.37,6.98,88.41,44.22,854.34,0.0,0.69,0.72,0.51,0.02,0.49,0.12,0.02,0.31,0.05,0.05,1.34,0.19,0.48,,,,56.11,1848.89,0.31,1.32,47.89055975699059,-110.5479448543819,2018-04-06,hrww,20
15,17.6297,11.3,henrys,hrww,0,24.66,0.52,ww,12.03,11.32,10.95,7.44,87.96,43.61,854.24,0.0,0.89,0.45,0.5,0.02,0.48,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.5,,,,56.11,1848.89,0.33,1.45,47.89086813843221,-110.54793994434185,2018-04-06,hrww,20
16,15.5298,11.5,henrys,hrww,0,27.29,1.23,ww,12.03,11.71,11.31,7.53,87.96,43.61,854.17,0.0,0.66,0.75,0.48,0.02,0.51,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.52,,,,56.11,1848.89,0.33,1.41,47.891022218902584,-110.5479416842862,2018-04-06,hrww,20
17,15.2162,11.5,henrys,hrww,0,24.78,0.81,ww,12.03,8.63,11.31,10.92,87.96,43.61,854.17,0.0,0.66,0.75,0.48,0.02,0.51,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.52,,,,56.11,1848.89,0.33,1.41,47.890978405579226,-110.54794151443984,2018-04-06,hrww,20
18,17.249,11.0,henrys,hrww,0,24.81,0.41,ww,12.03,9.66,10.95,9.07,87.96,43.61,854.23,0.0,0.67,0.74,0.52,0.02,0.51,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.51,,,,56.11,1848.89,0.33,1.45,47.89089024081459,-110.54794023436888,2018-04-06,hrww,20
19,18.1202,11.4,henrys,hrww,0,25.87,0.64,ww,12.03,7.82,11.31,12.98,87.96,43.61,854.23,0.0,0.67,0.74,0.52,0.02,0.51,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.51,,,,56.11,1848.89,0.33,1.45,47.890956410814596,-110.54794124436629,2018-04-06,hrww,20
20,16.1682,11.5,henrys,hrww,0,24.32,1.02,ww,12.03,9.99,11.31,9.06,87.96,43.61,854.17,0.0,0.66,0.75,0.48,0.02,0.51,0.12,0.02,0.33,0.04,0.08,1.33,0.19,0.52,,,,56.11,1848.89,0.33,1.41,47.89100045604988,-110.54794178431494,2018-04-06,hrww,20
21,15.9567,11.2,henrys,hrww,0,21.91,0.4,ww,12.03,8.4,10.95,11.01,87.96,43.61,854.23,0.0,0.67,0.74,0.52,0.02,0.51,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.51,,,,56.11,1848.89,0.33,1.45,47.89091232604987,-110.54794057431842,2018-04-06,hrww,20
22,16.5318,11.3,henrys,hrww,0,23.54,0.5,ww,12.03,7.74,11.77,12.98,87.96,43.61,854.23,0.0,0.67,0.74,0.52,0.02,0.51,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.51,,,,56.11,1848.89,0.33,1.45,47.89093451843228,-110.54794082433925,2018-04-06,hrww,20
23,15.118,11.2,henrys,hrww,0,21.72,1.19,ww,11.22,18.43,9.74,0.91,88.41,44.22,854.27,0.0,0.64,0.77,0.5,0.02,0.47,0.12,0.02,0.3,0.05,0.07,1.27,0.2,0.48,,,,56.11,1848.89,0.31,1.33,47.89077922175532,-110.54793988432364,2018-04-06,hrww,20
24,18.0244,11.3,henrys,hrww,0,26.97,0.84,ww,12.03,15.3,9.74,5.85,88.41,43.61,854.24,0.0,0.89,0.45,0.5,0.02,0.48,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.5,,,,56.11,1848.89,0.33,1.45,47.89082372128504,-110.5479396242971,2018-04-06,hrww,20
25,15.6338,11.3,henrys,hrww,0,22.98,0.68,ww,12.03,13.25,10.95,6.36,88.41,43.61,854.24,0.0,0.89,0.45,0.5,0.02,0.48,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.5,,,,56.11,1848.89,0.33,1.45,47.89084577890262,-110.54793972429314,2018-04-06,hrww,20
26,17.6634,11.3,henrys,hrww,0,22.1,1.01,ww,12.03,17.47,9.74,3.39,88.41,43.61,854.24,0.0,0.89,0.45,0.5,0.02,0.48,0.11,0.02,0.31,0.05,0.08,1.24,0.2,0.5,,,,56.11,1848.89,0.33,1.45,47.890801588902576,-110.54793954429485,2018-04-06,hrww,20
27,15.6263,11.3,henrys,hrww,0,30.63,0.86,ww,11.32,6.79,9.38,5.52,88.41,44.22,854.34,0.0,0.88,0.47,0.49,0.01,0.49,0.13,0.02,0.31,0.05,0.05,1.34,0.19,0.47,,,,56.11,1848.89,0.31,1.32,47.89049416128503,-110.54794577431004,2018-04-06,hrww,20
28,12.5967,11.2,henrys,hrww,0,26.57,0.7,ww,11.32,4.36,9.38,3.09,88.41,44.22,854.34,0.0,0.88,0.47,0.49,0.01,0.49,0.13,0.02,0.31,0.05,0.05,1.34,0.19,0.47,,,,56.11,1848.89,0.31,1.32,47.89047228843226,-110.54794584435741,2018-04-06,hrww,20
29,17.5447,10.7,henrys,hrww,0,29.37,0.15,ww,11.32,5.32,9.38,6.59,89.31,44.22,854.38,0.0,0.52,0.86,0.5,0.01,0.51,0.11,0.01,0.31,0.05,0.05,1.28,0.19,0.47,,,,56.11,1848.89,0.34,1.47,47.8903852151078,-110.54794390468639,2018-04-06,hrww,20
30,17.346,11.0,henrys,hrww,0,32.23,0.08,ww,11.32,2.94,9.38,4.21,89.31,44.22,854.38,0.0,0.52,0.86,0.5,0.01,0.51,0.11,0.01,0.31,0.05,0.05,1.28,0.19,0.47,,,,56.11,1848.89,0.34,1.47,47.89040664987162,-110.54794438483435,2018-04-06,hrww,20
31,15.9254,11.2,henrys,hrww,0,27.12,0.46,ww,11.32,1.94,9.38,0.67,89.31,44.22,854.34,0.0,0.88,0.47,0.49,0.01,0.49,0.13,0.02,0.31,0.05,0.05,1.34,0.19,0.47,,,,56.11,1848.89,0.31,1.32,47.89045050557921,-110.54794551446058,2018-04-06,hrww,20
32,15.1308,11.0,henrys,hrww,0,31.75,0.19,ww,11.32,0.55,9.38,1.8,89.31,44.22,854.34,0.0,0.88,0.47,0.49,0.01,0.49,0.13,0.02,0.31,0.05,0.05,1.34,0.19,0.47,,,,56.11,1848.89,0.31,1.32,47.890428367489726,-110.54794507475599,2018-04-06,hrww,20
33,17.3792,11.0,henrys,hrww,0,30.82,1.03,ww,11.65,9.75,11.17,7.15,89.31,44.22,854.41,0.0,0.22,0.97,0.49,0.01,0.51,0.12,0.01,0.31,0.05,0.05,1.28,0.19,0.51,,,,56.11,1848.89,0.34,1.47,47.89027621319698,-110.54794243442713,2018-04-06,hrww,20
